Date,T-BILL,CANADA,JAPAN,FRANCE,GERMANY,ITALY,SWITZERLAND,UNITED KINGDOM ,USA ,WORLD
201407,0.00018,-0.002359788,0.005746221,-0.060495959,-0.06440866,-0.053691495,-0.039787154,-0.013638416,-0.01531556,0.01781417
201408,0.00018,0.021230406,-0.021942654,0.011099733,-0.008951713,-0.022509862,0.021747266,-0.003412042,0.037863941,0.002453262
201409,0.00013,-0.066640504,-0.013247682,-0.036655297,-0.04202045,-0.017187359,-0.026465409,-0.053265098,-0.017130219,0.023308965
201410,3e-05,-0.030774923,-0.013100577,-0.044568147,-0.02023931,-0.058308407,-0.007419262,-0.025162812,0.022927016,-0.000693488
201411,5e-05,-0.001059635,0.002861556,0.034170722,0.063670599,-0.000327392,0.033117425,0.003826352,0.024239406,0.020824191
201412,0.00037,-0.02188592,-0.015317326,-0.050950913,-0.044190675,-0.081303306,-0.046722497,-0.02757333,-0.004776715,0.018120017
201501,5e-05,-0.085358189,0.023315744,0.006908707,0.015816644,0.000140317,0.006684411,-0.011114209,-0.0292203,0.01991359
201502,8e-05,0.058266694,0.060382467,0.065359052,0.060316785,0.083742535,0.045629657,0.058628746,0.055884697,0.01255921
201503,0.00025,-0.03436073,0.008801832,-0.025349342,0.00305458,-0.014338197,-0.012317805,-0.063897958,-0.016033487,0.052195203
201504,5e-05,0.067030097,0.035146215,0.047074734,-0.00561798,0.040395865,0.029199835,0.064942561,0.008079248,-0.043036453
201505,3e-05,-0.046440532,0.012504864,-0.027753975,-0.041077857,-0.001477352,0.008835048,-0.005038591,0.011043086,-0.024145534
201506,0.0001,-0.031372214,-0.017941692,-0.030357758,-0.026313103,-0.029132882,-0.041315098,-0.038042186,-0.020592269,0.009512059
201507,0.00058,-0.038894825,0.004639738,0.049001002,0.026877093,0.041357392,0.044110437,0.016447185,0.01881098,0.003072116
201508,3e-05,-0.065801036,-0.058320059,-0.070295063,-0.075056594,-0.053206662,-0.068068594,-0.081635055,-0.062804234,-0.001729641
201509,5e-05,-0.049137701,-0.074012771,-0.042188704,-0.061844731,-0.032583592,-0.044714331,-0.045766043,-0.028188104,0.030536543
201510,0.00068,0.039403158,0.100720392,0.083333053,0.106134156,0.045178645,0.044336435,0.070213299,0.081154999,0.010403604
201511,0.0017,-0.0215643,-0.010304308,-0.030039378,0.000102767,-0.033245427,-0.03220426,-0.026816718,0.001058222,0.003911744
201512,0.00148,-0.072776632,0.002150763,-0.034729552,-0.026475971,-0.034498247,0.009617061,-0.039876193,-0.018554688,-0.074189221
201601,0.003,-0.027392509,-0.082296047,-0.045632955,-0.091198982,-0.135570911,-0.075145806,-0.060874704,-0.054275017,0.009584665
201602,0.00308,0.036828674,-0.027755176,-0.011739114,-0.026215005,-0.052054483,-0.023741637,-0.015189656,-0.004832202,-0.077134851
